NOMENCLATURA,TITULO,TIPO,FORMATO,URL
CP-SM-13-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152802868
CP-SM-13-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152802869
CP-SM-10-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6fac1ba3-1e40-4dab-804e-17b0a5c41c25
CP-SM-10-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dc0c50f4-5e93-4293-8d9f-3e88a019df5c
CP-SM-10-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=914b155d-df4c-4598-9dcf-70439c550d9d
CP-SM-10-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7af1ea06-a4ff-42dd-bf59-fdf2cf8fafd4
CP-SM-10-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3dc4e25c-89f7-451e-b120-c42da149fab9
CP-SM-10-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e1334279-e166-4c4c-ab4d-eac34738e010
CP-SM-10-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=42a8270d-4e99-4d68-a3fa-7de486d9e05a
CP-SM-10-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152792414
CP-SM-10-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152792415
CP-SM-10-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152793774
LP-SM-27-2024-ELSE-1,Bases Administrativas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dc8ff879-e51e-4e55-afa8-62a51c200aa7
LP-SM-27-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ab4de492-4fda-4b5f-8981-bf277dcc06e1
LP-SM-27-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7871c3b4-be66-4bbe-a283-e19be42412c8
LP-SM-27-2024-ELSE-1,Bases Integradas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=14ac589f-046b-4020-b160-15407fe5ebc4
LP-SM-27-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=48df94a8-f026-45d7-a1a9-ab48a8a45683
LP-SM-27-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dafc9107-7bc3-4722-8f84-a1733a62dea3
LP-SM-27-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f6964954-5d10-4771-bdcf-af91e7f765a4
LP-SM-27-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152789420
LP-SM-27-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152789419
LP-SM-27-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152789421
AS-SM-78-2024-ELSE-1,Bases Administrativas,biddingDocuments,rar,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5bb12d92-f762-4900-951b-4196c18c0d88
AS-SM-78-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a73837b5-8b80-4854-ac51-235616406b31
AS-SM-78-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=24c777ae-76a6-45c0-8629-9a4f672a0bc8
AS-SM-78-2024-ELSE-1,Bases Integradas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=992324cc-a4fe-406c-be93-6f7aadad65c9
AS-SM-78-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0469f7b4-724b-4788-b1a8-30a7adee9919
AS-SM-78-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0d4b82be-fe58-44ff-89ec-1272a5100e8f
AS-SM-78-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5547d565-d078-4712-a969-b49c8a139330
AS-SM-78-2024-ELSE-1,Bases Administrativas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fd9a8b67-8ac2-4822-a54c-1c526493e587
AS-SM-78-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a73837b5-8b80-4854-ac51-235616406b31
AS-SM-78-2024-ELSE-1,Informe que sustenta la declaratoria de Desierto,evaluationReports,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=76d67696-06d0-46e1-8104-efce4f60ce07
AS-SM-78-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b8d087bf-7511-4e90-9e83-343ab9bab3a0
AS-SM-78-2024-ELSE-1,Bases Integradas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ae4a85dc-9999-4a23-9940-256aead77ca2
AS-SM-78-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=eb3cec9d-af07-42d6-a712-d7e7d76c347e
AS-SM-78-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=bceb9556-2ab1-4549-ab28-dc1289e32f9b
AS-SM-78-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1c2e3dcd-95e7-4f33-8a85-31eeb02ed0d7
AS-SM-78-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152784766
AS-SM-24-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a2816619-1a0f-4528-aff2-1f0c573972b0
AS-SM-24-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ea57a6b1-12c4-4fa4-8b9f-f375a5a34818
AS-SM-24-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3f31297b-c6b8-466a-9a55-43dafd8c58b6
AS-SM-24-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a8575495-843b-444e-ad18-cc5705e97ad0
AS-SM-24-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5c8cc89f-794a-4231-b7e6-3936ea2b13ef
AS-SM-24-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8191b995-ace7-4d51-b572-c2709ccaeb7d
AS-SM-24-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7b42cdc3-6761-462d-a35e-e715068bce29
AS-SM-24-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152784767
AS-SM-24-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152784768
AS-SM-19-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9b750498-375f-4816-b6bb-c2c9640742b6
AS-SM-19-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=45466744-0965-4204-95ab-93d84353f929
AS-SM-19-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f971e293-59c9-46c8-a017-c7ae2a100fb5
AS-SM-19-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c8d2d23a-a9ac-437a-b6ff-6926e94d421d
AS-SM-19-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b63764f2-8adf-4d58-8c59-c03a59076325
AS-SM-19-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=00b8436d-c1c6-42e8-bc73-562567ea1da6
AS-SM-19-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=da23cb3c-5c47-4f49-9512-56952e284032
AS-SM-19-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152784764
AS-SM-19-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152784765
AS-SM-77-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=38b6dfb1-dc46-4d6d-8186-a2a92d410160
AS-SM-77-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2eeec66f-d453-4b8d-a64f-22d70caea262
AS-SM-77-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0b5d776d-b033-4b20-9f9f-f2b6ab6e13fd
AS-SM-77-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=585e3923-b884-4021-b29e-4a3e94a9bf34
AS-SM-77-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3fe98e2d-a743-4430-a126-7b2d03fad472
AS-SM-77-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5c32a0f8-1320-48e0-b644-13be88f1d6dd
AS-SM-77-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=de3536fb-2e65-47a6-9339-1b8905fcb198
AS-SM-77-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152776015
AS-SM-77-2024-ELSE-1,Documento contrato,,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152781340
AS-SM-76-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dded87a2-7e73-42da-b52d-28cb54346cc6
AS-SM-76-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0dd5b91c-5aa5-4a77-aee7-9424fadc32f9
AS-SM-76-2024-ELSE-1,Informe que sustenta la declaratoria de Desierto,evaluationReports,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c264492d-51fb-439d-ada5-8f67380702d1
AS-SM-76-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4e6f7257-3c5a-41cd-bc23-e54ae888e32b
AS-SM-76-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c3fa552b-5086-4a5b-911e-0e435a25c724
AS-SM-76-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ea8f3669-286d-486b-ad4f-05a1723ff84a
AS-SM-76-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=301c7d5c-a25c-476c-bed8-d944583c9d27
AS-SM-76-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=90169ab7-6eb9-4e17-a01f-70257ca28693
AS-SM-76-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152769021
LP-SM-28-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f79e39fb-48f2-4c6e-b7a1-0a1757757ba9
LP-SM-28-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=75153be2-5bba-43fe-922b-180983379a14
AS-SM-33-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fb798ff5-b32f-4614-8b6d-26bc4a17f017
AS-SM-33-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=953cdeb1-7e59-4d99-bc0c-61a6487e1acb
AS-SM-33-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a41c0b2a-a3b4-4f08-8263-efd0497128e6
AS-SM-33-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c15b772a-1ca7-4ea3-814b-fd2cf2883216
LP-SM-31-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9ecbd268-55e4-4931-9402-2e58bc4bf5de
LP-SM-31-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0661c513-e8c0-4116-b7f4-b82584b992ef
LP-SM-31-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a11d672e-0f35-4cd6-ad62-10e16fb34813
LP-SM-31-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7b0bcd82-45bd-4cd2-962f-28d85dd9bc89
LP-SM-31-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5ab6ef2b-c901-4690-850d-331fb9ab68ff
LP-SM-31-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fefafb13-7593-418d-8af7-b074a899ebb2
LP-SM-31-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f2dc40ff-0503-4794-80fc-d8e066397c58
LP-SM-31-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152822426
LP-SM-31-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152822427
LP-SM-31-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152822429
CP-SM-15-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f0473621-adbb-43d4-bf78-c4f0b8916a57
CP-SM-15-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=796ed2ce-6e6c-493f-b9bc-76aacc756d4e
CP-SM-15-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4accca88-d4f9-4cdd-bdc0-3cb83c983a88
CP-SM-15-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8adace7d-d52d-47a9-bf7e-132e3d9f68ab
CP-SM-15-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8b047eab-3e1e-428e-a3c5-5074200b32a0
CP-SM-15-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=878e9833-e477-438b-89cd-8235a872d61d
CP-SM-15-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c2e27352-fcc3-4d42-95cd-bf1b7bc92f20
CP-SM-15-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152821406
CP-SM-19-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0757b1d0-44de-4602-aa68-78de182cc0ee
CP-SM-19-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e38aaac6-01ea-4b0a-88ea-b31b5c033957
CP-SM-19-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d3473538-9ad2-4f1c-b2c7-33ac17615df9
CP-SM-19-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dd93a57a-d66e-45f3-b0f7-d02a3ea2df91
CP-SM-19-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ffb786ea-36d6-4266-98bc-8033946a58df
CP-SM-19-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=37521708-f25a-4681-a830-d20e4a1e9d71
CP-SM-19-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5150ab6a-86fa-4021-ac39-306979ce4480
CP-SM-19-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152819524
CP-SM-71-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8a9c2eb8-8a77-4c4f-9cb0-5ae73257978f
CP-SM-71-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b4e25803-87c1-4b7f-9a49-2f42e17c6510
CP-SM-71-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=11b1e3af-986a-4527-9e4e-d3e4805da4df
CP-SM-71-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ff3e1eca-147b-425e-89c6-0065da0cee09
CP-SM-71-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e5254ed2-a5aa-470f-b807-6398fdcc3878
CP-SM-71-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=477aa27b-2631-4ec0-93ab-d0d3274aec60
CP-SM-71-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f8bcd7fd-719a-4006-9ca3-506a968fa3bc
CP-SM-71-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152822445
CP-SM-28-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ffcda3f0-32f0-4008-864a-94dbfa73fee1
CP-SM-28-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=21b49b74-e54e-4cdf-a1ca-9af1bbe747bf
CP-SM-28-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=038ebe91-75b0-4686-84da-ce5f6f30b62f
CP-SM-28-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=39f2d669-cdfa-4448-8d8d-44e67c8fe6f1
CP-SM-28-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d0173a41-f42f-45b4-b4e8-36430c8f9c88
CP-SM-28-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=bcb0662d-d3e3-410f-b351-4e42101bc0c0
CP-SM-28-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f5db251c-acf9-4cc4-b398-0cfd7d83ff5c
CP-SM-28-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152816933
CP-SM-28-2024-ELSE-1,Archivos del contrato,contractSigned,,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152816932
CP-SM-20-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1f3424d0-c2e5-4fb1-959d-ca86b6559061
CP-SM-20-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1817c73e-7187-487b-87a4-0124db57561f
CP-SM-20-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3ebc6553-9745-4aba-ab4a-81a0b654f883
CP-SM-20-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=163ce7a9-5793-46e5-a4b5-c374f3c082fa
CP-SM-20-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=38adf743-4c0f-45a9-adf3-5efbbc1eb724
CP-SM-20-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=482fe29d-586e-4568-a6b1-71a00dce0bef
